obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e1,w_background,1,acousticguitar,ppn19,acousticguitar,1
403,e2,t_background,4,mailbox,ppn19,acousticguitar,0
403,e3,a_background,8,speedboat,ppn19,acousticguitar,0
403,e4,w_background,6,acousticguitar,ppn19,acousticguitar,1
403,e5,t_background,9,parkbench,ppn19,acousticguitar,0
403,e6,a_background,2,mailbox,ppn19,acousticguitar,0
403,e7,w_background,3,acousticguitar,ppn19,acousticguitar,1
403,e8,t_background,5,acousticguitar,ppn19,acousticguitar,1
403,e9,a_background,7,pirateship,ppn19,acousticguitar,0
405,e1,w_background,4,airliner,ppn19,airliner,1
405,e2,t_background,3,airliner,ppn19,airliner,1
405,e3,a_background,2,sportscar,ppn19,airliner,0
405,e4,w_background,6,airliner,ppn19,airliner,1
405,e5,t_background,9,airliner,ppn19,airliner,1
405,e6,a_background,1,airliner,ppn19,airliner,1
405,e7,w_background,5,airliner,ppn19,airliner,1
405,e8,t_background,8,airliner,ppn19,airliner,1
405,e9,a_background,7,cellulartelephone,ppn19,airliner,0
436,e1,w_background,3,microwave,ppn19,bathtub,0
436,e2,t_background,5,bathtub,ppn19,bathtub,1
436,e3,a_background,6,mailbox,ppn19,bathtub,0
436,e4,w_background,4,bathtub,ppn19,bathtub,1
436,e5,t_background,9,parkbench,ppn19,bathtub,0
436,e6,a_background,8,speedboat,ppn19,bathtub,0
436,e7,w_background,7,bathtub,ppn19,bathtub,1
436,e8,t_background,1,grandpiano,ppn19,bathtub,0
436,e9,a_background,2,microwave,ppn19,bathtub,0
449,e1,w_background,7,birdhouse,ppn19,birdhouse,1
449,e2,t_background,6,birdhouse,ppn19,birdhouse,1
449,e3,a_background,8,rockingchair,ppn19,birdhouse,0
449,e4,w_background,5,birdhouse,ppn19,birdhouse,1
449,e5,t_background,3,microwave,ppn19,birdhouse,0
449,e6,a_background,4,dishwasher,ppn19,birdhouse,0
449,e7,w_background,1,birdhouse,ppn19,birdhouse,1
449,e8,t_background,2,dishwasher,ppn19,birdhouse,0
449,e9,a_background,9,loudspeaker,ppn19,birdhouse,0
469,e1,w_background,4,cab,ppn19,cab,1
469,e2,t_background,7,microwave,ppn19,cab,0
469,e3,a_background,1,cab,ppn19,cab,1
469,e4,w_background,3,cab,ppn19,cab,1
469,e5,t_background,6,cab,ppn19,cab,1
469,e6,a_background,9,rockingchair,ppn19,cab,0
469,e7,w_background,5,cab,ppn19,cab,1
469,e8,t_background,8,cab,ppn19,cab,1
469,e9,a_background,2,cab,ppn19,cab,1
473,e1,w_background,3,airliner,ppn19,canoe,0
473,e2,t_background,2,airliner,ppn19,canoe,0
473,e3,a_background,7,sportscar,ppn19,canoe,0
473,e4,w_background,8,canoe,ppn19,canoe,1
