obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e7,a_background,3,acousticguitar,ppn30,acousticguitar,1
403,e4,a_background,9,canoe,ppn30,acousticguitar,0
403,e1,a_background,6,acousticguitar,ppn30,acousticguitar,1
403,e8,t_background,5,acousticguitar,ppn30,acousticguitar,1
403,e2,t_background,4,acousticguitar,ppn30,acousticguitar,1
403,e5,t_background,7,birdhouse,ppn30,acousticguitar,0
403,e6,w_background,2,acousticguitar,ppn30,acousticguitar,1
403,e3,w_background,8,acousticguitar,ppn30,acousticguitar,1
403,e9,w_background,1,canoe,ppn30,acousticguitar,0
405,e1,a_background,4,airliner,ppn30,airliner,1
405,e4,a_background,7,cab,ppn30,airliner,0
405,e7,a_background,1,tablelamp,ppn30,airliner,0
405,e8,t_background,2,airliner,ppn30,airliner,1
405,e5,t_background,8,airliner,ppn30,airliner,1
405,e2,t_background,5,speedboat,ppn30,airliner,0
405,e6,w_background,9,airliner,ppn30,airliner,1
405,e9,w_background,3,airliner,ppn30,airliner,1
405,e3,w_background,6,airliner,ppn30,airliner,1
436,e4,a_background,4,bathtub,ppn30,bathtub,1
436,e1,a_background,7,birdhouse,ppn30,bathtub,0
436,e7,a_background,5,bathtub,ppn30,bathtub,1
436,e5,t_background,9,bathtub,ppn30,bathtub,1
436,e2,t_background,1,bathtub,ppn30,bathtub,1
436,e8,t_background,8,bathtub,ppn30,bathtub,1
436,e6,w_background,3,speedboat,ppn30,bathtub,0
436,e9,w_background,6,printer,ppn30,bathtub,0
436,e3,w_background,2,speedboat,ppn30,bathtub,0
449,e7,a_background,6,screen,ppn30,birdhouse,0
449,e1,a_background,8,birdhouse,ppn30,birdhouse,1
449,e4,a_background,1,tablelamp,ppn30,birdhouse,0
449,e8,t_background,9,mailbox,ppn30,birdhouse,0
449,e5,t_background,5,birdhouse,ppn30,birdhouse,1
449,e2,t_background,7,birdhouse,ppn30,birdhouse,1
449,e9,w_background,3,grandpiano,ppn30,birdhouse,0
449,e3,w_background,4,birdhouse,ppn30,birdhouse,1
449,e6,w_background,2,birdhouse,ppn30,birdhouse,1
469,e7,a_background,4,sportscar,ppn30,cab,0
469,e4,a_background,3,schoolbus,ppn30,cab,0
469,e1,a_background,5,remote,ppn30,cab,0
469,e8,t_background,7,sportscar,ppn30,cab,0
469,e5,t_background,9,sportscar,ppn30,cab,0
469,e2,t_background,8,sportscar,ppn30,cab,0
469,e6,w_background,2,sportscar,ppn30,cab,0
469,e3,w_background,6,schoolbus,ppn30,cab,0
469,e9,w_background,1,schoolbus,ppn30,cab,0
473,e1,a_background,2,grandpiano,ppn30,canoe,0
473,e4,a_background,9,parkbench,ppn30,canoe,0
473,e7,a_background,5,cab,ppn30,canoe,0
473,e2,t_background,1,canoe,ppn30,canoe,1
473,e8,t_background,6,canoe,ppn30,canoe,1
473,e5,t_background,3,canoe,ppn30,canoe,1
473,e9,w_background,8,canoe,ppn30,canoe,1
473,e3,w_background,4,sportscar,ppn30,canoe,0
473,e6,w_background,7,airliner,ppn30,canoe,0
488,e4,a_background,3,mailbox,ppn30,cellulartelephone,0
488,e7,a_background,8,printer,ppn30,cellulartelephone,0
488,e1,a_background,9,cellulartelephone,ppn30,cellulartelephone,1
