obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e6,a_background,3,acousticguitar,ppn15,acousticguitar,1
403,e8,w_background,4,acousticguitar,ppn15,acousticguitar,1
403,e1,t_background,7,tablelamp,ppn15,acousticguitar,0
403,e4,t_background,1,acousticguitar,ppn15,acousticguitar,1
403,e2,w_background,8,microphone,ppn15,acousticguitar,0
403,e5,w_background,6,acousticguitar,ppn15,acousticguitar,1
403,e9,a_background,2,acousticguitar,ppn15,acousticguitar,1
403,e3,a_background,9,acousticguitar,ppn15,acousticguitar,1
403,e7,t_background,5,acousticguitar,ppn15,acousticguitar,1
405,e3,a_background,5,airliner,ppn15,airliner,1
405,e1,t_background,9,airliner,ppn15,airliner,1
405,e4,t_background,4,airliner,ppn15,airliner,1
405,e7,t_background,1,birdhouse,ppn15,airliner,0
405,e6,a_background,6,printer,ppn15,airliner,0
405,e9,a_background,7,airliner,ppn15,airliner,1
405,e8,w_background,3,airliner,ppn15,airliner,1
405,e2,w_background,2,airliner,ppn15,airliner,1
405,e5,w_background,8,airliner,ppn15,airliner,1
436,e4,t_background,1,bathtub,ppn15,bathtub,1
436,e5,w_background,9,bathtub,ppn15,bathtub,1
436,e9,a_background,3,tablelamp,ppn15,bathtub,0
436,e3,a_background,7,microphone,ppn15,bathtub,0
436,e2,w_background,5,bathtub,ppn15,bathtub,1
436,e8,w_background,6,bathtub,ppn15,bathtub,1
436,e7,t_background,2,birdhouse,ppn15,bathtub,0
436,e1,t_background,8,bathtub,ppn15,bathtub,1
436,e6,a_background,4,microwave,ppn15,bathtub,0
449,e4,t_background,8,parkbench,ppn15,birdhouse,0
449,e9,a_background,1,grandpiano,ppn15,birdhouse,0
449,e1,t_background,5,birdhouse,ppn15,birdhouse,1
449,e2,w_background,3,birdhouse,ppn15,birdhouse,1
449,e3,a_background,7,speedboat,ppn15,birdhouse,0
449,e8,w_background,4,birdhouse,ppn15,birdhouse,1
449,e5,w_background,6,birdhouse,ppn15,birdhouse,1
449,e6,a_background,9,bathtub,ppn15,birdhouse,0
449,e7,t_background,2,loudspeaker,ppn15,birdhouse,0
469,e8,w_background,5,sportscar,ppn15,cab,0
469,e2,w_background,1,cab,ppn15,cab,1
469,e1,t_background,9,microphone,ppn15,cab,0
469,e3,a_background,6,rockingchair,ppn15,cab,0
469,e5,w_background,3,sportscar,ppn15,cab,0
469,e9,a_background,4,sportscar,ppn15,cab,0
469,e4,t_background,7,parkbench,ppn15,cab,0
469,e6,a_background,2,rockingchair,ppn15,cab,0
469,e7,t_background,8,sportscar,ppn15,cab,0
473,e3,a_background,6,speedboat,ppn15,canoe,0
473,e6,a_background,7,acousticguitar,ppn15,canoe,0
473,e9,a_background,1,tablelamp,ppn15,canoe,0
473,e7,t_background,5,canoe,ppn15,canoe,1
473,e2,w_background,2,canoe,ppn15,canoe,1
473,e1,t_background,4,airliner,ppn15,canoe,0
473,e4,t_background,9,canoe,ppn15,canoe,1
473,e5,w_background,8,canoe,ppn15,canoe,1
473,e8,w_background,3,canoe,ppn15,canoe,1
488,e3,a_background,9,cellulartelephone,ppn15,cellulartelephone,1
488,e2,w_background,6,cellulartelephone,ppn15,cellulartelephone,1
488,e5,w_background,2,cellulartelephone,ppn15,cellulartelephone,1
488,e6,a_background,1,dishwasher,ppn15,cellulartelephone,0
488,e9,a_background,3,microphone,ppn15,cellulartelephone,0
488,e4,t_background,4,cab,ppn15,cellulartelephone,0
488,e7,t_background,7,mailbox,ppn15,cellulartelephone,0
488,e8,w_background,5,cellulartelephone,ppn15,cellulartelephone,1
488,e1,t_background,8,laptop,ppn15,cellulartelephone,0
496,e5,w_background,9,birdhouse,ppn15,chinacabinet,0
496,e3,a_background,7,screen,ppn15,chinacabinet,0
496,e1,t_background,3,tablelamp,ppn15,chinacabinet,0
496,e6,a_background,6,grandpiano,ppn15,chinacabinet,0
496,e7,t_background,8,tablelamp,ppn15,chinacabinet,0
496,e4,t_background,4,wallclock,ppn15,chinacabinet,0
496,e8,w_background,5,chinacabinet,ppn15,chinacabinet,1
496,e2,w_background,1,rockingchair,ppn15,chinacabinet,0
496,e9,a_background,2,tablelamp,ppn15,chinacabinet,0
535,e5,w_background,8,dishwasher,ppn15,dishwasher,1
535,e1,t_background,7,cellulartelephone,ppn15,dishwasher,0
535,e7,t_background,5,dishwasher,ppn15,dishwasher,1
535,e4,t_background,2,dishwasher,ppn15,dishwasher,1
535,e2,w_background,1,mailbox,ppn15,dishwasher,0
535,e6,a_background,9,printer,ppn15,dishwasher,0
535,e3,a_background,4,mailbox,ppn15,dishwasher,0
535,e9,a_background,6,screen,ppn15,dishwasher,0
535,e8,w_background,3,microwave,ppn15,dishwasher,0
580,e7,t_background,2,wallclock,ppn15,grandpiano,0
580,e1,t_background,5,loudspeaker,ppn15,grandpiano,0
580,e9,a_background,4,microwave,ppn15,grandpiano,0
580,e2,w_background,3,speedboat,ppn15,grandpiano,0
580,e5,w_background,9,rockingchair,ppn15,grandpiano,0
580,e3,a_background,7,parkbench,ppn15,grandpiano,0
580,e4,t_background,1,birdhouse,ppn15,grandpiano,0
580,e6,a_background,8,schoolbus,ppn15,grandpiano,0
580,e8,w_background,6,rockingchair,ppn15,grandpiano,0
621,e9,a_background,8,laptop,ppn15,laptop,1
621,e3,a_background,5,chinacabinet,ppn15,laptop,0
621,e4,t_background,7,microphone,ppn15,laptop,0
621,e6,a_background,6,parkbench,ppn15,laptop,0
621,e2,w_background,9,tablelamp,ppn15,laptop,0
621,e1,t_background,3,screen,ppn15,laptop,0
621,e5,w_background,4,laptop,ppn15,laptop,1
621,e7,t_background,2,laptop,ppn15,laptop,1
621,e8,w_background,1,laptop,ppn15,laptop,1
628,e6,a_background,2,chinacabinet,ppn15,limousine,0
628,e8,w_background,4,sportscar,ppn15,limousine,0
628,e2,w_background,1,sportscar,ppn15,limousine,0
628,e9,a_background,8,sportscar,ppn15,limousine,0
628,e5,w_background,3,cab,ppn15,limousine,0
628,e3,a_background,9,canoe,ppn15,limousine,0
628,e7,t_background,7,parkbench,ppn15,limousine,0
628,e4,t_background,5,limousine,ppn15,limousine,1
628,e1,t_background,6,sportscar,ppn15,limousine,0
633,e6,a_background,6,loudspeaker,ppn15,loudspeaker,1
633,e3,a_background,2,loudspeaker,ppn15,loudspeaker,1
633,e5,w_background,5,loudspeaker,ppn15,loudspeaker,1
633,e8,w_background,4,loudspeaker,ppn15,loudspeaker,1
633,e2,w_background,9,loudspeaker,ppn15,loudspeaker,1
633,e7,t_background,8,bathtub,ppn15,loudspeaker,0
633,e9,a_background,1,cellulartelephone,ppn15,loudspeaker,0
633,e1,t_background,7,loudspeaker,ppn15,loudspeaker,1
633,e4,t_background,3,microwave,ppn15,loudspeaker,0
638,e1,t_background,3,canoe,ppn15,mailbox,0
638,e2,w_background,2,cab,ppn15,mailbox,0
638,e9,a_background,6,remote,ppn15,mailbox,0
638,e4,t_background,8,mailbox,ppn15,mailbox,1
638,e6,a_background,1,birdhouse,ppn15,mailbox,0
638,e8,w_background,4,mailbox,ppn15,mailbox,1
638,e3,a_background,5,mailbox,ppn15,mailbox,1
638,e7,t_background,9,canoe,ppn15,mailbox,0
638,e5,w_background,7,mailbox,ppn15,mailbox,1
651,e6,a_background,4,screen,ppn15,microphone,0
651,e4,t_background,6,loudspeaker,ppn15,microphone,0
651,e8,w_background,1,remote,ppn15,microphone,0
651,e1,t_background,3,parkbench,ppn15,microphone,0
651,e2,w_background,2,acousticguitar,ppn15,microphone,0
651,e7,t_background,7,dishwasher,ppn15,microphone,0
651,e9,a_background,8,wallclock,ppn15,microphone,0
651,e3,a_background,9,chinacabinet,ppn15,microphone,0
651,e5,w_background,5,microphone,ppn15,microphone,1
652,e1,t_background,3,dishwasher,ppn15,microwave,0
652,e9,a_background,1,screen,ppn15,microwave,0
652,e5,w_background,5,microphone,ppn15,microwave,0
652,e6,a_background,6,remote,ppn15,microwave,0
652,e4,t_background,2,microwave,ppn15,microwave,1
652,e8,w_background,9,microwave,ppn15,microwave,1
652,e7,t_background,7,cellulartelephone,ppn15,microwave,0
652,e3,a_background,4,microwave,ppn15,microwave,1
652,e2,w_background,8,printer,ppn15,microwave,0
704,e5,w_background,6,parkbench,ppn15,parkbench,1
704,e9,a_background,7,schoolbus,ppn15,parkbench,0
704,e6,a_background,8,wallclock,ppn15,parkbench,0
704,e8,w_background,9,parkbench,ppn15,parkbench,1
704,e1,t_background,4,rockingchair,ppn15,parkbench,0
704,e3,a_background,3,schoolbus,ppn15,parkbench,0
704,e7,t_background,1,dishwasher,ppn15,parkbench,0
704,e4,t_background,2,birdhouse,ppn15,parkbench,0
704,e2,w_background,5,limousine,ppn15,parkbench,0
725,e7,t_background,6,pirateship,ppn15,pirateship,1
725,e8,w_background,3,acousticguitar,ppn15,pirateship,0
725,e2,w_background,5,pirateship,ppn15,pirateship,1
725,e3,a_background,7,parkbench,ppn15,pirateship,0
725,e1,t_background,8,pirateship,ppn15,pirateship,1
725,e5,w_background,2,rockingchair,ppn15,pirateship,0
725,e9,a_background,4,grandpiano,ppn15,pirateship,0
725,e6,a_background,1,birdhouse,ppn15,pirateship,0
725,e4,t_background,9,mailbox,ppn15,pirateship,0
743,e2,w_background,7,microwave,ppn15,printer,0
743,e7,t_background,5,speedboat,ppn15,printer,0
743,e3,a_background,9,loudspeaker,ppn15,printer,0
743,e5,w_background,6,grandpiano,ppn15,printer,0
743,e9,a_background,3,speedboat,ppn15,printer,0
743,e8,w_background,1,bathtub,ppn15,printer,0
743,e4,t_background,2,screen,ppn15,printer,0
743,e6,a_background,8,tablelamp,ppn15,printer,0
743,e1,t_background,4,dishwasher,ppn15,printer,0
762,e8,w_background,7,remote,ppn15,remote,1
762,e4,t_background,3,wallclock,ppn15,remote,0
762,e9,a_background,5,remote,ppn15,remote,1
762,e5,w_background,9,remote,ppn15,remote,1
762,e1,t_background,2,remote,ppn15,remote,1
762,e6,a_background,6,remote,ppn15,remote,1
762,e7,t_background,8,schoolbus,ppn15,remote,0
762,e3,a_background,4,remote,ppn15,remote,1
762,e2,w_background,1,mailbox,ppn15,remote,0
766,e3,a_background,6,rockingchair,ppn15,rockingchair,1
766,e2,w_background,4,rockingchair,ppn15,rockingchair,1
766,e7,t_background,2,rockingchair,ppn15,rockingchair,1
766,e5,w_background,1,rockingchair,ppn15,rockingchair,1
766,e1,t_background,7,rockingchair,ppn15,rockingchair,1
766,e8,w_background,8,rockingchair,ppn15,rockingchair,1
766,e9,a_background,9,sportscar,ppn15,rockingchair,0
766,e6,a_background,3,cab,ppn15,rockingchair,0
766,e4,t_background,5,remote,ppn15,rockingchair,0
780,e7,t_background,8,schoolbus,ppn15,schoolbus,1
780,e6,a_background,9,schoolbus,ppn15,schoolbus,1
780,e4,t_background,3,printer,ppn15,schoolbus,0
780,e3,a_background,7,tablelamp,ppn15,schoolbus,0
780,e2,w_background,5,schoolbus,ppn15,schoolbus,1
780,e8,w_background,2,schoolbus,ppn15,schoolbus,1
780,e1,t_background,4,schoolbus,ppn15,schoolbus,1
780,e9,a_background,6,schoolbus,ppn15,schoolbus,1
780,e5,w_background,1,bathtub,ppn15,schoolbus,0
783,e6,a_background,8,printer,ppn15,screen,0
783,e8,w_background,5,screen,ppn15,screen,1
783,e7,t_background,4,tablelamp,ppn15,screen,0
783,e1,t_background,6,screen,ppn15,screen,1
783,e4,t_background,7,wallclock,ppn15,screen,0
783,e5,w_background,9,dishwasher,ppn15,screen,0
783,e3,a_background,2,birdhouse,ppn15,screen,0
783,e2,w_background,1,laptop,ppn15,screen,0
783,e9,a_background,3,screen,ppn15,screen,1
815,e3,a_background,6,laptop,ppn15,speedboat,0
815,e1,t_background,9,speedboat,ppn15,speedboat,1
815,e2,w_background,3,speedboat,ppn15,speedboat,1
815,e5,w_background,2,tablelamp,ppn15,speedboat,0
815,e8,w_background,5,speedboat,ppn15,speedboat,1
