obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e1,w_background,1,acousticguitar,ppn20,acousticguitar,1
403,e2,a_background,4,canoe,ppn20,acousticguitar,0
403,e3,t_background,8,canoe,ppn20,acousticguitar,0
403,e4,w_background,6,acousticguitar,ppn20,acousticguitar,1
403,e5,a_background,9,grandpiano,ppn20,acousticguitar,0
403,e6,t_background,2,rockingchair,ppn20,acousticguitar,0
403,e7,w_background,3,printer,ppn20,acousticguitar,0
403,e8,a_background,5,acousticguitar,ppn20,acousticguitar,1
403,e9,t_background,7,tablelamp,ppn20,acousticguitar,0
405,e1,w_background,4,airliner,ppn20,airliner,1
405,e2,a_background,3,birdhouse,ppn20,airliner,0
405,e3,t_background,2,airliner,ppn20,airliner,1
405,e4,w_background,6,airliner,ppn20,airliner,1
405,e5,a_background,9,tablelamp,ppn20,airliner,0
405,e6,t_background,1,airliner,ppn20,airliner,1
405,e7,w_background,5,airliner,ppn20,airliner,1
405,e8,a_background,8,remote,ppn20,airliner,0
405,e9,t_background,7,airliner,ppn20,airliner,1
436,e1,w_background,3,printer,ppn20,bathtub,0
436,e2,a_background,5,bathtub,ppn20,bathtub,1
436,e3,t_background,6,printer,ppn20,bathtub,0
436,e4,w_background,4,bathtub,ppn20,bathtub,1
436,e5,a_background,9,parkbench,ppn20,bathtub,0
436,e6,t_background,8,bathtub,ppn20,bathtub,1
436,e7,w_background,7,microwave,ppn20,bathtub,0
436,e8,a_background,1,screen,ppn20,bathtub,0
436,e9,t_background,2,wallclock,ppn20,bathtub,0
449,e1,w_background,7,chinacabinet,ppn20,birdhouse,0
449,e2,a_background,6,chinacabinet,ppn20,birdhouse,0
449,e3,t_background,8,limousine,ppn20,birdhouse,0
449,e4,w_background,5,birdhouse,ppn20,birdhouse,1
449,e5,a_background,3,tablelamp,ppn20,birdhouse,0
449,e6,t_background,4,canoe,ppn20,birdhouse,0
449,e7,w_background,1,birdhouse,ppn20,birdhouse,1
449,e8,a_background,2,screen,ppn20,birdhouse,0
449,e9,t_background,9,mailbox,ppn20,birdhouse,0
469,e1,w_background,4,acousticguitar,ppn20,cab,0
469,e2,a_background,7,cellulartelephone,ppn20,cab,0
469,e3,t_background,1,wallclock,ppn20,cab,0
469,e4,w_background,3,cab,ppn20,cab,1
469,e5,a_background,6,sportscar,ppn20,cab,0
469,e6,t_background,9,schoolbus,ppn20,cab,0
469,e7,w_background,5,cab,ppn20,cab,1
469,e8,a_background,8,sportscar,ppn20,cab,0
469,e9,t_background,2,cab,ppn20,cab,1
473,e1,w_background,3,printer,ppn20,canoe,0
473,e2,a_background,2,wallclock,ppn20,canoe,0
473,e3,t_background,7,canoe,ppn20,canoe,1
473,e4,w_background,8,limousine,ppn20,canoe,0
473,e5,a_background,4,remote,ppn20,canoe,0
473,e6,t_background,6,bathtub,ppn20,canoe,0
473,e7,w_background,1,airliner,ppn20,canoe,0
473,e8,a_background,5,dishwasher,ppn20,canoe,0
473,e9,t_background,9,pirateship,ppn20,canoe,0
488,e1,w_background,9,remote,ppn20,cellulartelephone,0
488,e2,a_background,2,remote,ppn20,cellulartelephone,0
488,e3,t_background,7,screen,ppn20,cellulartelephone,0
488,e4,w_background,4,remote,ppn20,cellulartelephone,0
488,e5,a_background,8,screen,ppn20,cellulartelephone,0
488,e6,t_background,3,screen,ppn20,cellulartelephone,0
488,e7,w_background,6,laptop,ppn20,cellulartelephone,0
488,e8,a_background,5,cellulartelephone,ppn20,cellulartelephone,1
488,e9,t_background,1,remote,ppn20,cellulartelephone,0
496,e1,w_background,3,chinacabinet,ppn20,chinacabinet,1
496,e2,a_background,4,grandpiano,ppn20,chinacabinet,0
496,e3,t_background,8,chinacabinet,ppn20,chinacabinet,1
496,e4,w_background,7,chinacabinet,ppn20,chinacabinet,1
496,e5,a_background,6,limousine,ppn20,chinacabinet,0
496,e6,t_background,2,screen,ppn20,chinacabinet,0
496,e7,w_background,1,screen,ppn20,chinacabinet,0
496,e8,a_background,9,parkbench,ppn20,chinacabinet,0
496,e9,t_background,5,printer,ppn20,chinacabinet,0
535,e1,w_background,3,screen,ppn20,dishwasher,0
535,e2,a_background,9,screen,ppn20,dishwasher,0
535,e3,t_background,2,microphone,ppn20,dishwasher,0
535,e4,w_background,5,dishwasher,ppn20,dishwasher,1
535,e5,a_background,6,dishwasher,ppn20,dishwasher,1
535,e6,t_background,1,cellulartelephone,ppn20,dishwasher,0
535,e7,w_background,8,dishwasher,ppn20,dishwasher,1
535,e8,a_background,7,microphone,ppn20,dishwasher,0
535,e9,t_background,4,parkbench,ppn20,dishwasher,0
580,e1,w_background,7,grandpiano,ppn20,grandpiano,1
580,e2,a_background,2,mailbox,ppn20,grandpiano,0
580,e3,t_background,8,canoe,ppn20,grandpiano,0
580,e4,w_background,4,acousticguitar,ppn20,grandpiano,0
580,e5,a_background,6,screen,ppn20,grandpiano,0
580,e6,t_background,5,tablelamp,ppn20,grandpiano,0
580,e7,w_background,1,screen,ppn20,grandpiano,0
580,e8,a_background,3,grandpiano,ppn20,grandpiano,1
580,e9,t_background,9,canoe,ppn20,grandpiano,0
621,e1,w_background,2,screen,ppn20,laptop,0
621,e2,a_background,4,loudspeaker,ppn20,laptop,0
621,e3,t_background,6,remote,ppn20,laptop,0
621,e4,w_background,7,screen,ppn20,laptop,0
621,e5,a_background,5,laptop,ppn20,laptop,1
621,e6,t_background,3,laptop,ppn20,laptop,1
621,e7,w_background,9,laptop,ppn20,laptop,1
621,e8,a_background,8,laptop,ppn20,laptop,1
621,e9,t_background,1,laptop,ppn20,laptop,1
628,e1,w_background,2,sportscar,ppn20,limousine,0
628,e2,a_background,5,limousine,ppn20,limousine,1
628,e3,t_background,8,screen,ppn20,limousine,0
628,e4,w_background,3,sportscar,ppn20,limousine,0
628,e5,a_background,4,sportscar,ppn20,limousine,0
628,e6,t_background,9,speedboat,ppn20,limousine,0
628,e7,w_background,7,sportscar,ppn20,limousine,0
628,e8,a_background,6,remote,ppn20,limousine,0
628,e9,t_background,1,sportscar,ppn20,limousine,0
633,e1,w_background,5,loudspeaker,ppn20,loudspeaker,1
633,e2,a_background,9,loudspeaker,ppn20,loudspeaker,1
633,e3,t_background,2,acousticguitar,ppn20,loudspeaker,0
633,e4,w_background,8,dishwasher,ppn20,loudspeaker,0
633,e5,a_background,4,loudspeaker,ppn20,loudspeaker,1
633,e6,t_background,7,cellulartelephone,ppn20,loudspeaker,0
633,e7,w_background,1,screen,ppn20,loudspeaker,0
633,e8,a_background,3,loudspeaker,ppn20,loudspeaker,1
633,e9,t_background,6,microphone,ppn20,loudspeaker,0
638,e1,w_background,1,grandpiano,ppn20,mailbox,0
638,e2,a_background,5,chinacabinet,ppn20,mailbox,0
638,e3,t_background,7,dishwasher,ppn20,mailbox,0
638,e4,w_background,8,sportscar,ppn20,mailbox,0
638,e5,a_background,3,mailbox,ppn20,mailbox,1
638,e6,t_background,4,tablelamp,ppn20,mailbox,0
638,e7,w_background,6,mailbox,ppn20,mailbox,1
638,e8,a_background,9,mailbox,ppn20,mailbox,1
638,e9,t_background,2,speedboat,ppn20,mailbox,0
651,e1,w_background,8,remote,ppn20,microphone,0
651,e2,a_background,9,remote,ppn20,microphone,0
651,e3,t_background,4,parkbench,ppn20,microphone,0
651,e4,w_background,7,remote,ppn20,microphone,0
651,e5,a_background,3,bathtub,ppn20,microphone,0
651,e6,t_background,2,chinacabinet,ppn20,microphone,0
651,e7,w_background,1,canoe,ppn20,microphone,0
651,e8,a_background,6,dishwasher,ppn20,microphone,0
651,e9,t_background,5,limousine,ppn20,microphone,0
652,e1,w_background,4,mailbox,ppn20,microwave,0
652,e2,a_background,5,laptop,ppn20,microwave,0
652,e3,t_background,8,chinacabinet,ppn20,microwave,0
652,e4,w_background,3,microwave,ppn20,microwave,1
652,e5,a_background,9,cellulartelephone,ppn20,microwave,0
652,e6,t_background,1,screen,ppn20,microwave,0
652,e7,w_background,6,microwave,ppn20,microwave,1
652,e8,a_background,7,laptop,ppn20,microwave,0
652,e9,t_background,2,microwave,ppn20,microwave,1
704,e1,w_background,4,cellulartelephone,ppn20,parkbench,0
704,e2,a_background,2,microwave,ppn20,parkbench,0
704,e3,t_background,9,parkbench,ppn20,parkbench,1
704,e4,w_background,7,parkbench,ppn20,parkbench,1
704,e5,a_background,3,screen,ppn20,parkbench,0
704,e6,t_background,8,printer,ppn20,parkbench,0
704,e7,w_background,6,parkbench,ppn20,parkbench,1
704,e8,a_background,5,parkbench,ppn20,parkbench,1
704,e9,t_background,1,parkbench,ppn20,parkbench,1
725,e1,w_background,9,pirateship,ppn20,pirateship,1
725,e2,a_background,2,parkbench,ppn20,pirateship,0
725,e3,t_background,5,pirateship,ppn20,pirateship,1
725,e4,w_background,6,pirateship,ppn20,pirateship,1
725,e5,a_background,1,screen,ppn20,pirateship,0
725,e6,t_background,7,pirateship,ppn20,pirateship,1
725,e7,w_background,8,pirateship,ppn20,pirateship,1
725,e8,a_background,3,screen,ppn20,pirateship,0
725,e9,t_background,4,pirateship,ppn20,pirateship,1
743,e1,w_background,2,dishwasher,ppn20,printer,0
743,e2,a_background,4,pirateship,ppn20,printer,0
743,e3,t_background,6,microphone,ppn20,printer,0
743,e4,w_background,3,mailbox,ppn20,printer,0
743,e5,a_background,5,dishwasher,ppn20,printer,0
743,e6,t_background,1,tablelamp,ppn20,printer,0
743,e7,w_background,8,dishwasher,ppn20,printer,0
743,e8,a_background,7,canoe,ppn20,printer,0
743,e9,t_background,9,dishwasher,ppn20,printer,0
762,e1,w_background,6,remote,ppn20,remote,1
762,e2,a_background,4,remote,ppn20,remote,1
762,e3,t_background,3,remote,ppn20,remote,1
762,e4,w_background,9,cellulartelephone,ppn20,remote,0
762,e5,a_background,8,microwave,ppn20,remote,0
762,e6,t_background,7,remote,ppn20,remote,1
762,e7,w_background,1,limousine,ppn20,remote,0
762,e8,a_background,2,screen,ppn20,remote,0
762,e9,t_background,5,remote,ppn20,remote,1
766,e1,w_background,1,parkbench,ppn20,rockingchair,0
766,e2,a_background,7,screen,ppn20,rockingchair,0
766,e3,t_background,6,remote,ppn20,rockingchair,0
766,e4,w_background,3,rockingchair,ppn20,rockingchair,1
766,e5,a_background,8,laptop,ppn20,rockingchair,0
766,e6,t_background,9,dishwasher,ppn20,rockingchair,0
766,e7,w_background,2,rockingchair,ppn20,rockingchair,1
766,e8,a_background,5,rockingchair,ppn20,rockingchair,1
766,e9,t_background,4,rockingchair,ppn20,rockingchair,1
780,e1,w_background,1,schoolbus,ppn20,schoolbus,1
780,e2,a_background,5,schoolbus,ppn20,schoolbus,1
780,e3,t_background,9,grandpiano,ppn20,schoolbus,0
780,e4,w_background,8,schoolbus,ppn20,schoolbus,1
780,e5,a_background,4,wallclock,ppn20,schoolbus,0
780,e6,t_background,3,schoolbus,ppn20,schoolbus,1
780,e7,w_background,6,schoolbus,ppn20,schoolbus,1
780,e8,a_background,7,sportscar,ppn20,schoolbus,0
780,e9,t_background,2,schoolbus,ppn20,schoolbus,1
783,e1,w_background,7,screen,ppn20,screen,1
783,e2,a_background,1,screen,ppn20,screen,1
783,e3,t_background,3,screen,ppn20,screen,1
783,e4,w_background,2,screen,ppn20,screen,1
783,e5,a_background,9,remote,ppn20,screen,0
783,e6,t_background,8,remote,ppn20,screen,0
783,e7,w_background,6,mailbox,ppn20,screen,0
783,e8,a_background,5,screen,ppn20,screen,1
783,e9,t_background,4,screen,ppn20,screen,1
815,e1,w_background,1,speedboat,ppn20,speedboat,1
815,e2,a_background,7,speedboat,ppn20,speedboat,1
815,e3,t_background,9,parkbench,ppn20,speedboat,0
815,e4,w_background,8,remote,ppn20,speedboat,0
815,e5,a_background,5,loudspeaker,ppn20,speedboat,0
815,e6,t_background,4,pirateship,ppn20,speedboat,0
815,e7,w_background,3,speedboat,ppn20,speedboat,1
815,e8,a_background,6,speedboat,ppn20,speedboat,1
815,e9,t_background,2,cab,ppn20,speedboat,0
818,e1,w_background,6,cab,ppn20,sportscar,0
818,e2,a_background,2,sportscar,ppn20,sportscar,1
818,e3,t_background,7,sportscar,ppn20,sportscar,1
818,e4,w_background,3,sportscar,ppn20,sportscar,1
818,e5,a_background,1,screen,ppn20,sportscar,0
818,e6,t_background,5,sportscar,ppn20,sportscar,1
818,e7,w_background,4,sportscar,ppn20,sportscar,1
818,e8,a_background,9,laptop,ppn20,sportscar,0
818,e9,t_background,8,sportscar,ppn20,sportscar,1
847,e1,w_background,3,tablelamp,ppn20,tablelamp,1
847,e2,a_background,9,tablelamp,ppn20,tablelamp,1
847,e3,t_background,4,tablelamp,ppn20,tablelamp,1
847,e4,w_background,2,tablelamp,ppn20,tablelamp,1
847,e5,a_background,7,acousticguitar,ppn20,tablelamp,0
847,e6,t_background,1,rockingchair,ppn20,tablelamp,0
847,e7,w_background,5,tablelamp,ppn20,tablelamp,1
847,e8,a_background,6,limousine,ppn20,tablelamp,0
847,e9,t_background,8,acousticguitar,ppn20,tablelamp,0
893,e1,w_background,6,wallclock,ppn20,wallclock,1
893,e2,a_background,5,wallclock,ppn20,wallclock,1
893,e3,t_background,1,cellulartelephone,ppn20,wallclock,0
893,e4,w_background,9,wallclock,ppn20,wallclock,1
893,e5,a_background,7,printer,ppn20,wallclock,0
893,e6,t_background,8,remote,ppn20,wallclock,0
893,e7,w_background,3,canoe,ppn20,wallclock,0
893,e8,a_background,4,wallclock,ppn20,wallclock,1
893,e9,t_background,2,wallclock,ppn20,wallclock,1
