obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e1,t_background,1,parkbench,ppn21,acousticguitar,0
403,e2,w_background,4,acousticguitar,ppn21,acousticguitar,1
403,e3,a_background,8,chinacabinet,ppn21,acousticguitar,0
403,e4,t_background,6,acousticguitar,ppn21,acousticguitar,1
403,e5,w_background,9,acousticguitar,ppn21,acousticguitar,1
403,e6,a_background,2,acousticguitar,ppn21,acousticguitar,1
403,e7,t_background,3,acousticguitar,ppn21,acousticguitar,1
403,e8,w_background,5,acousticguitar,ppn21,acousticguitar,1
403,e9,a_background,7,acousticguitar,ppn21,acousticguitar,1
405,e1,t_background,4,airliner,ppn21,airliner,1
405,e2,w_background,3,airliner,ppn21,airliner,1
405,e3,a_background,2,printer,ppn21,airliner,0
405,e4,t_background,6,airliner,ppn21,airliner,1
405,e5,w_background,9,airliner,ppn21,airliner,1
405,e6,a_background,1,tablelamp,ppn21,airliner,0
405,e7,t_background,5,airliner,ppn21,airliner,1
405,e8,w_background,8,airliner,ppn21,airliner,1
405,e9,a_background,7,wallclock,ppn21,airliner,0
436,e1,t_background,3,bathtub,ppn21,bathtub,1
436,e2,w_background,5,pirateship,ppn21,bathtub,0
436,e3,a_background,6,canoe,ppn21,bathtub,0
436,e4,t_background,4,bathtub,ppn21,bathtub,1
436,e5,w_background,9,bathtub,ppn21,bathtub,1
436,e6,a_background,8,loudspeaker,ppn21,bathtub,0
436,e7,t_background,7,chinacabinet,ppn21,bathtub,0
436,e8,w_background,1,bathtub,ppn21,bathtub,1
436,e9,a_background,2,pirateship,ppn21,bathtub,0
449,e1,t_background,7,mailbox,ppn21,birdhouse,0
449,e2,w_background,6,bathtub,ppn21,birdhouse,0
449,e3,a_background,8,birdhouse,ppn21,birdhouse,1
449,e4,t_background,5,parkbench,ppn21,birdhouse,0
449,e5,w_background,3,birdhouse,ppn21,birdhouse,1
449,e6,a_background,4,chinacabinet,ppn21,birdhouse,0
449,e7,t_background,1,parkbench,ppn21,birdhouse,0
449,e8,w_background,2,tablelamp,ppn21,birdhouse,0
449,e9,a_background,9,tablelamp,ppn21,birdhouse,0
469,e1,t_background,4,wallclock,ppn21,cab,0
469,e2,w_background,7,cab,ppn21,cab,1
469,e3,a_background,1,rockingchair,ppn21,cab,0
469,e4,t_background,3,cab,ppn21,cab,1
469,e5,w_background,6,cab,ppn21,cab,1
469,e6,a_background,9,cab,ppn21,cab,1
469,e7,t_background,5,printer,ppn21,cab,0
469,e8,w_background,8,cab,ppn21,cab,1
469,e9,a_background,2,chinacabinet,ppn21,cab,0
473,e1,t_background,3,airliner,ppn21,canoe,0
473,e2,w_background,2,limousine,ppn21,canoe,0
473,e3,a_background,7,chinacabinet,ppn21,canoe,0
473,e4,t_background,8,parkbench,ppn21,canoe,0
473,e5,w_background,4,remote,ppn21,canoe,0
473,e6,a_background,6,tablelamp,ppn21,canoe,0
473,e7,t_background,1,airliner,ppn21,canoe,0
