obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e7,a_background,1,cab,ppn23,acousticguitar,0
403,e4,a_background,4,tablelamp,ppn23,acousticguitar,0
403,e1,a_background,6,speedboat,ppn23,acousticguitar,0
403,e3,t_background,8,grandpiano,ppn23,acousticguitar,0
403,e9,t_background,3,tablelamp,ppn23,acousticguitar,0
403,e6,t_background,2,laptop,ppn23,acousticguitar,0
403,e2,w_background,7,microphone,ppn23,acousticguitar,0
403,e8,w_background,9,acousticguitar,ppn23,acousticguitar,1
403,e5,w_background,5,acousticguitar,ppn23,acousticguitar,1
405,e4,a_background,5,sportscar,ppn23,airliner,0
405,e7,a_background,6,tablelamp,ppn23,airliner,0
405,e1,a_background,2,laptop,ppn23,airliner,0
405,e6,t_background,3,airliner,ppn23,airliner,1
405,e3,t_background,8,limousine,ppn23,airliner,0
405,e9,t_background,4,airliner,ppn23,airliner,1
405,e8,w_background,7,airliner,ppn23,airliner,1
405,e2,w_background,1,airliner,ppn23,airliner,1
405,e5,w_background,9,microphone,ppn23,airliner,0
436,e4,a_background,9,grandpiano,ppn23,bathtub,0
436,e1,a_background,3,mailbox,ppn23,bathtub,0
436,e7,a_background,6,bathtub,ppn23,bathtub,1
436,e3,t_background,4,cab,ppn23,bathtub,0
436,e6,t_background,5,canoe,ppn23,bathtub,0
436,e9,t_background,7,mailbox,ppn23,bathtub,0
436,e8,w_background,2,bathtub,ppn23,bathtub,1
436,e5,w_background,8,bathtub,ppn23,bathtub,1
436,e2,w_background,1,acousticguitar,ppn23,bathtub,0
449,e4,a_background,8,microwave,ppn23,birdhouse,0
449,e1,a_background,1,laptop,ppn23,birdhouse,0
449,e7,a_background,6,pirateship,ppn23,birdhouse,0
449,e9,t_background,9,loudspeaker,ppn23,birdhouse,0
449,e6,t_background,7,chinacabinet,ppn23,birdhouse,0
449,e3,t_background,4,birdhouse,ppn23,birdhouse,1
449,e5,w_background,2,birdhouse,ppn23,birdhouse,1
449,e2,w_background,5,birdhouse,ppn23,birdhouse,1
449,e8,w_background,3,cab,ppn23,birdhouse,0
469,e7,a_background,2,bathtub,ppn23,cab,0
469,e4,a_background,8,sportscar,ppn23,cab,0
469,e1,a_background,3,acousticguitar,ppn23,cab,0
469,e3,t_background,4,remote,ppn23,cab,0
469,e6,t_background,7,cab,ppn23,cab,1
469,e9,t_background,6,cab,ppn23,cab,1
469,e5,w_background,9,sportscar,ppn23,cab,0
469,e2,w_background,5,cab,ppn23,cab,1
469,e8,w_background,1,cab,ppn23,cab,1
473,e7,a_background,7,bathtub,ppn23,canoe,0
473,e4,a_background,9,limousine,ppn23,canoe,0
473,e1,a_background,6,tablelamp,ppn23,canoe,0
473,e3,t_background,8,parkbench,ppn23,canoe,0
473,e6,t_background,3,canoe,ppn23,canoe,1
473,e9,t_background,4,pirateship,ppn23,canoe,0
473,e8,w_background,5,canoe,ppn23,canoe,1
473,e2,w_background,2,canoe,ppn23,canoe,1
473,e5,w_background,1,canoe,ppn23,canoe,1
488,e4,a_background,3,remote,ppn23,cellulartelephone,0
488,e7,a_background,6,canoe,ppn23,cellulartelephone,0
488,e1,a_background,9,cellulartelephone,ppn23,cellulartelephone,1
488,e3,t_background,2,laptop,ppn23,cellulartelephone,0
488,e9,t_background,7,cellulartelephone,ppn23,cellulartelephone,1
488,e6,t_background,5,microphone,ppn23,cellulartelephone,0
488,e8,w_background,4,cellulartelephone,ppn23,cellulartelephone,1
488,e2,w_background,8,cellulartelephone,ppn23,cellulartelephone,1
488,e5,w_background,1,cellulartelephone,ppn23,cellulartelephone,1
496,e4,a_background,6,wallclock,ppn23,chinacabinet,0
496,e1,a_background,5,birdhouse,ppn23,chinacabinet,0
496,e7,a_background,4,wallclock,ppn23,chinacabinet,0
496,e3,t_background,8,airliner,ppn23,chinacabinet,0
496,e9,t_background,2,mailbox,ppn23,chinacabinet,0
496,e6,t_background,3,chinacabinet,ppn23,chinacabinet,1
496,e2,w_background,7,chinacabinet,ppn23,chinacabinet,1
496,e8,w_background,1,chinacabinet,ppn23,chinacabinet,1
496,e5,w_background,9,rockingchair,ppn23,chinacabinet,0
535,e4,a_background,8,schoolbus,ppn23,dishwasher,0
535,e7,a_background,9,rockingchair,ppn23,dishwasher,0
535,e1,a_background,3,printer,ppn23,dishwasher,0
535,e6,t_background,2,tablelamp,ppn23,dishwasher,0
535,e9,t_background,4,screen,ppn23,dishwasher,0
535,e3,t_background,5,cab,ppn23,dishwasher,0
535,e2,w_background,1,mailbox,ppn23,dishwasher,0
535,e8,w_background,7,wallclock,ppn23,dishwasher,0
535,e5,w_background,6,rockingchair,ppn23,dishwasher,0
580,e4,a_background,1,printer,ppn23,grandpiano,0
580,e7,a_background,7,dishwasher,ppn23,grandpiano,0
580,e1,a_background,4,screen,ppn23,grandpiano,0
580,e6,t_background,9,microphone,ppn23,grandpiano,0
580,e9,t_background,8,chinacabinet,ppn23,grandpiano,0
580,e3,t_background,6,printer,ppn23,grandpiano,0
580,e5,w_background,2,grandpiano,ppn23,grandpiano,1
580,e8,w_background,5,grandpiano,ppn23,grandpiano,1
580,e2,w_background,3,grandpiano,ppn23,grandpiano,1
621,e1,a_background,7,screen,ppn23,laptop,0
621,e4,a_background,8,screen,ppn23,laptop,0
621,e7,a_background,3,laptop,ppn23,laptop,1
621,e3,t_background,1,screen,ppn23,laptop,0
621,e9,t_background,4,laptop,ppn23,laptop,1
621,e6,t_background,2,laptop,ppn23,laptop,1
621,e8,w_background,5,laptop,ppn23,laptop,1
621,e2,w_background,9,airliner,ppn23,laptop,0
621,e5,w_background,6,laptop,ppn23,laptop,1
628,e7,a_background,4,screen,ppn23,limousine,0
628,e4,a_background,6,sportscar,ppn23,limousine,0
628,e1,a_background,1,sportscar,ppn23,limousine,0
628,e9,t_background,3,sportscar,ppn23,limousine,0
628,e3,t_background,7,schoolbus,ppn23,limousine,0
628,e6,t_background,2,bathtub,ppn23,limousine,0
628,e2,w_background,9,sportscar,ppn23,limousine,0
628,e5,w_background,5,limousine,ppn23,limousine,1
628,e8,w_background,8,sportscar,ppn23,limousine,0
633,e4,a_background,4,laptop,ppn23,loudspeaker,0
633,e1,a_background,8,loudspeaker,ppn23,loudspeaker,1
633,e7,a_background,9,tablelamp,ppn23,loudspeaker,0
633,e9,t_background,3,rockingchair,ppn23,loudspeaker,0
633,e3,t_background,7,loudspeaker,ppn23,loudspeaker,1
633,e6,t_background,6,sportscar,ppn23,loudspeaker,0
633,e8,w_background,2,loudspeaker,ppn23,loudspeaker,1
633,e5,w_background,5,screen,ppn23,loudspeaker,0
633,e2,w_background,1,loudspeaker,ppn23,loudspeaker,1
638,e1,a_background,6,printer,ppn23,mailbox,0
638,e7,a_background,5,mailbox,ppn23,mailbox,1
638,e4,a_background,1,birdhouse,ppn23,mailbox,0
638,e9,t_background,3,dishwasher,ppn23,mailbox,0
638,e6,t_background,8,mailbox,ppn23,mailbox,1
638,e3,t_background,9,mailbox,ppn23,mailbox,1
638,e5,w_background,7,mailbox,ppn23,mailbox,1
638,e2,w_background,4,mailbox,ppn23,mailbox,1
638,e8,w_background,2,acousticguitar,ppn23,mailbox,0
651,e4,a_background,6,printer,ppn23,microphone,0
651,e1,a_background,1,wallclock,ppn23,microphone,0
651,e7,a_background,2,parkbench,ppn23,microphone,0
651,e9,t_background,7,printer,ppn23,microphone,0
651,e6,t_background,3,birdhouse,ppn23,microphone,0
651,e3,t_background,8,grandpiano,ppn23,microphone,0
651,e8,w_background,9,microphone,ppn23,microphone,1
651,e5,w_background,5,microphone,ppn23,microphone,1
651,e2,w_background,4,tablelamp,ppn23,microphone,0
652,e1,a_background,8,microwave,ppn23,microwave,1
652,e4,a_background,2,microwave,ppn23,microwave,1
652,e7,a_background,9,printer,ppn23,microwave,0
652,e6,t_background,5,schoolbus,ppn23,microwave,0
652,e9,t_background,6,microwave,ppn23,microwave,1
652,e3,t_background,7,pirateship,ppn23,microwave,0
652,e5,w_background,3,mailbox,ppn23,microwave,0
652,e8,w_background,1,microwave,ppn23,microwave,1
652,e2,w_background,4,microwave,ppn23,microwave,1
704,e4,a_background,6,acousticguitar,ppn23,parkbench,0
704,e7,a_background,5,mailbox,ppn23,parkbench,0
704,e1,a_background,8,sportscar,ppn23,parkbench,0
704,e3,t_background,2,pirateship,ppn23,parkbench,0
704,e9,t_background,3,parkbench,ppn23,parkbench,1
704,e6,t_background,7,mailbox,ppn23,parkbench,0
704,e8,w_background,9,rockingchair,ppn23,parkbench,0
704,e5,w_background,4,parkbench,ppn23,parkbench,1
704,e2,w_background,1,canoe,ppn23,parkbench,0
725,e1,a_background,4,tablelamp,ppn23,pirateship,0
725,e4,a_background,8,airliner,ppn23,pirateship,0
725,e7,a_background,7,remote,ppn23,pirateship,0
725,e9,t_background,5,pirateship,ppn23,pirateship,1
725,e6,t_background,1,cab,ppn23,pirateship,0
725,e3,t_background,2,pirateship,ppn23,pirateship,1
725,e5,w_background,9,birdhouse,ppn23,pirateship,0
725,e8,w_background,3,pirateship,ppn23,pirateship,1
725,e2,w_background,6,pirateship,ppn23,pirateship,1
743,e4,a_background,9,limousine,ppn23,printer,0
743,e1,a_background,6,dishwasher,ppn23,printer,0
743,e7,a_background,4,birdhouse,ppn23,printer,0
743,e6,t_background,2,birdhouse,ppn23,printer,0
743,e3,t_background,5,tablelamp,ppn23,printer,0
743,e9,t_background,7,microphone,ppn23,printer,0
743,e2,w_background,3,loudspeaker,ppn23,printer,0
743,e8,w_background,1,microwave,ppn23,printer,0
743,e5,w_background,8,parkbench,ppn23,printer,0
762,e4,a_background,6,remote,ppn23,remote,1
762,e1,a_background,2,microwave,ppn23,remote,0
762,e7,a_background,7,remote,ppn23,remote,1
762,e9,t_background,3,remote,ppn23,remote,1
762,e6,t_background,4,cellulartelephone,ppn23,remote,0
762,e3,t_background,8,cellulartelephone,ppn23,remote,0
762,e2,w_background,5,cellulartelephone,ppn23,remote,0
762,e5,w_background,9,remote,ppn23,remote,1
762,e8,w_background,1,bathtub,ppn23,remote,0
766,e1,a_background,3,sportscar,ppn23,rockingchair,0
766,e4,a_background,1,screen,ppn23,rockingchair,0
766,e7,a_background,9,rockingchair,ppn23,rockingchair,1
766,e9,t_background,8,parkbench,ppn23,rockingchair,0
766,e3,t_background,7,tablelamp,ppn23,rockingchair,0
766,e6,t_background,4,rockingchair,ppn23,rockingchair,1
766,e2,w_background,5,rockingchair,ppn23,rockingchair,1
766,e8,w_background,6,rockingchair,ppn23,rockingchair,1
766,e5,w_background,2,rockingchair,ppn23,rockingchair,1
780,e4,a_background,7,microwave,ppn23,schoolbus,0
780,e7,a_background,6,cab,ppn23,schoolbus,0
780,e1,a_background,1,mailbox,ppn23,schoolbus,0
780,e6,t_background,9,cab,ppn23,schoolbus,0
780,e3,t_background,5,schoolbus,ppn23,schoolbus,1
780,e9,t_background,4,schoolbus,ppn23,schoolbus,1
780,e5,w_background,8,schoolbus,ppn23,schoolbus,1
780,e8,w_background,2,birdhouse,ppn23,schoolbus,0
780,e2,w_background,3,schoolbus,ppn23,schoolbus,1
783,e7,a_background,6,remote,ppn23,screen,0
783,e4,a_background,2,screen,ppn23,screen,1
783,e1,a_background,4,screen,ppn23,screen,1
783,e3,t_background,8,screen,ppn23,screen,1
783,e6,t_background,7,remote,ppn23,screen,0
783,e9,t_background,9,microwave,ppn23,screen,0
783,e2,w_background,5,screen,ppn23,screen,1
783,e5,w_background,3,microwave,ppn23,screen,0
783,e8,w_background,1,screen,ppn23,screen,1
815,e4,a_background,9,loudspeaker,ppn23,speedboat,0
815,e7,a_background,7,remote,ppn23,speedboat,0
815,e1,a_background,1,airliner,ppn23,speedboat,0
815,e6,t_background,8,laptop,ppn23,speedboat,0
815,e9,t_background,5,speedboat,ppn23,speedboat,1
815,e3,t_background,2,airliner,ppn23,speedboat,0
815,e8,w_background,3,speedboat,ppn23,speedboat,1
815,e5,w_background,6,schoolbus,ppn23,speedboat,0
815,e2,w_background,4,speedboat,ppn23,speedboat,1
818,e1,a_background,3,mailbox,ppn23,sportscar,0
818,e4,a_background,4,sportscar,ppn23,sportscar,1
818,e7,a_background,7,microphone,ppn23,sportscar,0
818,e9,t_background,8,sportscar,ppn23,sportscar,1
818,e3,t_background,2,sportscar,ppn23,sportscar,1
818,e6,t_background,1,sportscar,ppn23,sportscar,1
818,e8,w_background,5,cab,ppn23,sportscar,0
818,e2,w_background,6,sportscar,ppn23,sportscar,1
818,e5,w_background,9,sportscar,ppn23,sportscar,1
847,e7,a_background,5,speedboat,ppn23,tablelamp,0
847,e1,a_background,7,tablelamp,ppn23,tablelamp,1
847,e4,a_background,6,tablelamp,ppn23,tablelamp,1
847,e3,t_background,1,cab,ppn23,tablelamp,0
847,e6,t_background,4,parkbench,ppn23,tablelamp,0
847,e9,t_background,9,tablelamp,ppn23,tablelamp,1
847,e5,w_background,8,tablelamp,ppn23,tablelamp,1
847,e2,w_background,3,wallclock,ppn23,tablelamp,0
847,e8,w_background,2,tablelamp,ppn23,tablelamp,1
893,e7,a_background,9,loudspeaker,ppn23,wallclock,0
893,e4,a_background,3,wallclock,ppn23,wallclock,1
893,e1,a_background,2,wallclock,ppn23,wallclock,1
893,e9,t_background,7,screen,ppn23,wallclock,0
893,e3,t_background,5,remote,ppn23,wallclock,0
893,e6,t_background,1,wallclock,ppn23,wallclock,1
893,e5,w_background,6,loudspeaker,ppn23,wallclock,0
893,e2,w_background,4,wallclock,ppn23,wallclock,1
893,e8,w_background,8,wallclock,ppn23,wallclock,1
