obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e1,a_background,2,acousticguitar,ppn5,acousticguitar,1
403,e4,a_background,8,acousticguitar,ppn5,acousticguitar,1
403,e7,a_background,1,pirateship,ppn5,acousticguitar,0
403,e9,t_background,6,acousticguitar,ppn5,acousticguitar,1
403,e3,t_background,3,wallclock,ppn5,acousticguitar,0
403,e6,t_background,9,parkbench,ppn5,acousticguitar,0
403,e2,w_background,4,pirateship,ppn5,acousticguitar,0
403,e8,w_background,5,acousticguitar,ppn5,acousticguitar,1
403,e5,w_background,7,dishwasher,ppn5,acousticguitar,0
405,e7,a_background,4,printer,ppn5,airliner,0
405,e4,a_background,1,speedboat,ppn5,airliner,0
405,e1,a_background,8,tablelamp,ppn5,airliner,0
405,e3,t_background,5,airliner,ppn5,airliner,1
405,e6,t_background,2,airliner,ppn5,airliner,1
405,e9,t_background,3,airliner,ppn5,airliner,1
405,e8,w_background,9,grandpiano,ppn5,airliner,0
405,e2,w_background,6,airliner,ppn5,airliner,1
405,e5,w_background,7,loudspeaker,ppn5,airliner,0
436,e7,a_background,7,loudspeaker,ppn5,bathtub,0
436,e4,a_background,5,cellulartelephone,ppn5,bathtub,0
436,e1,a_background,8,acousticguitar,ppn5,bathtub,0
436,e3,t_background,4,dishwasher,ppn5,bathtub,0
436,e6,t_background,3,cellulartelephone,ppn5,bathtub,0
436,e9,t_background,6,loudspeaker,ppn5,bathtub,0
436,e5,w_background,1,pirateship,ppn5,bathtub,0
436,e2,w_background,9,bathtub,ppn5,bathtub,1
436,e8,w_background,2,bathtub,ppn5,bathtub,1
449,e1,a_background,2,birdhouse,ppn5,birdhouse,1
449,e4,a_background,4,screen,ppn5,birdhouse,0
449,e7,a_background,9,birdhouse,ppn5,birdhouse,1
449,e3,t_background,3,birdhouse,ppn5,birdhouse,1
449,e9,t_background,1,airliner,ppn5,birdhouse,0
449,e6,t_background,8,airliner,ppn5,birdhouse,0
449,e5,w_background,5,birdhouse,ppn5,birdhouse,1
449,e8,w_background,7,mailbox,ppn5,birdhouse,0
449,e2,w_background,6,birdhouse,ppn5,birdhouse,1
469,e1,a_background,4,wallclock,ppn5,cab,0
469,e4,a_background,8,sportscar,ppn5,cab,0
469,e7,a_background,3,microwave,ppn5,cab,0
469,e3,t_background,6,cab,ppn5,cab,1
469,e9,t_background,7,cab,ppn5,cab,1
469,e6,t_background,2,cab,ppn5,cab,1
469,e2,w_background,5,cab,ppn5,cab,1
469,e8,w_background,1,cab,ppn5,cab,1
469,e5,w_background,9,cab,ppn5,cab,1
473,e7,a_background,9,schoolbus,ppn5,canoe,0
473,e4,a_background,3,pirateship,ppn5,canoe,0
473,e1,a_background,2,tablelamp,ppn5,canoe,0
473,e3,t_background,6,speedboat,ppn5,canoe,0
473,e6,t_background,8,sportscar,ppn5,canoe,0
473,e9,t_background,1,canoe,ppn5,canoe,1
473,e5,w_background,4,canoe,ppn5,canoe,1
473,e2,w_background,7,speedboat,ppn5,canoe,0
473,e8,w_background,5,canoe,ppn5,canoe,1
488,e7,a_background,6,microwave,ppn5,cellulartelephone,0
488,e4,a_background,9,pirateship,ppn5,cellulartelephone,0
488,e1,a_background,4,loudspeaker,ppn5,cellulartelephone,0
488,e6,t_background,3,microwave,ppn5,cellulartelephone,0
488,e9,t_background,1,microphone,ppn5,cellulartelephone,0
488,e3,t_background,2,remote,ppn5,cellulartelephone,0
