obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e5,a_background,7,screen,ppn8,acousticguitar,0
403,e2,a_background,4,parkbench,ppn8,acousticguitar,0
403,e8,a_background,5,rockingchair,ppn8,acousticguitar,0
403,e3,t_background,3,wallclock,ppn8,acousticguitar,0
403,e9,t_background,6,acousticguitar,ppn8,acousticguitar,1
403,e6,t_background,9,acousticguitar,ppn8,acousticguitar,1
403,e1,w_background,2,acousticguitar,ppn8,acousticguitar,1
403,e7,w_background,1,acousticguitar,ppn8,acousticguitar,1
403,e4,w_background,8,acousticguitar,ppn8,acousticguitar,1
405,e8,a_background,9,tablelamp,ppn8,airliner,0
405,e5,a_background,7,airliner,ppn8,airliner,1
405,e2,a_background,6,airliner,ppn8,airliner,1
405,e9,t_background,3,pirateship,ppn8,airliner,0
405,e3,t_background,5,airliner,ppn8,airliner,1
405,e6,t_background,2,airliner,ppn8,airliner,1
405,e7,w_background,4,speedboat,ppn8,airliner,0
405,e1,w_background,8,airliner,ppn8,airliner,1
405,e4,w_background,1,airliner,ppn8,airliner,1
436,e8,a_background,2,chinacabinet,ppn8,bathtub,0
436,e2,a_background,9,rockingchair,ppn8,bathtub,0
436,e5,a_background,1,loudspeaker,ppn8,bathtub,0
436,e3,t_background,4,wallclock,ppn8,bathtub,0
436,e6,t_background,3,bathtub,ppn8,bathtub,1
436,e9,t_background,6,cellulartelephone,ppn8,bathtub,0
436,e7,w_background,7,bathtub,ppn8,bathtub,1
436,e4,w_background,5,bathtub,ppn8,bathtub,1
436,e1,w_background,8,parkbench,ppn8,bathtub,0
449,e5,a_background,5,birdhouse,ppn8,birdhouse,1
449,e2,a_background,6,birdhouse,ppn8,birdhouse,1
449,e8,a_background,7,loudspeaker,ppn8,birdhouse,0
449,e6,t_background,8,wallclock,ppn8,birdhouse,0
449,e9,t_background,1,dishwasher,ppn8,birdhouse,0
449,e3,t_background,3,birdhouse,ppn8,birdhouse,1
449,e1,w_background,2,chinacabinet,ppn8,birdhouse,0
449,e4,w_background,4,dishwasher,ppn8,birdhouse,0
449,e7,w_background,9,birdhouse,ppn8,birdhouse,1
469,e8,a_background,1,sportscar,ppn8,cab,0
469,e2,a_background,5,cab,ppn8,cab,1
469,e5,a_background,9,rockingchair,ppn8,cab,0
469,e3,t_background,6,mailbox,ppn8,cab,0
469,e6,t_background,2,sportscar,ppn8,cab,0
469,e9,t_background,7,cab,ppn8,cab,1
469,e1,w_background,4,cab,ppn8,cab,1
469,e4,w_background,8,cab,ppn8,cab,1
469,e7,w_background,3,sportscar,ppn8,cab,0
473,e2,a_background,7,airliner,ppn8,canoe,0
473,e8,a_background,5,speedboat,ppn8,canoe,0
473,e5,a_background,4,tablelamp,ppn8,canoe,0
473,e3,t_background,6,canoe,ppn8,canoe,1
