obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e6,a_background,2,acousticguitar,ppn25,acousticguitar,1
403,e3,a_background,8,acousticguitar,ppn25,acousticguitar,1
403,e9,a_background,3,acousticguitar,ppn25,acousticguitar,1
403,e2,t_background,7,chinacabinet,ppn25,acousticguitar,0
403,e5,t_background,5,rockingchair,ppn25,acousticguitar,0
403,e8,t_background,9,printer,ppn25,acousticguitar,0
403,e7,w_background,1,acousticguitar,ppn25,acousticguitar,1
403,e4,w_background,4,acousticguitar,ppn25,acousticguitar,1
403,e1,w_background,6,acousticguitar,ppn25,acousticguitar,1
405,e9,a_background,4,airliner,ppn25,airliner,1
405,e3,a_background,8,grandpiano,ppn25,airliner,0
405,e6,a_background,3,canoe,ppn25,airliner,0
405,e2,t_background,1,airliner,ppn25,airliner,1
405,e8,t_background,7,microphone,ppn25,airliner,0
405,e5,t_background,9,wallclock,ppn25,airliner,0
405,e1,w_background,2,airliner,ppn25,airliner,1
405,e7,w_background,6,airliner,ppn25,airliner,1
405,e4,w_background,5,airliner,ppn25,airliner,1
436,e6,a_background,5,dishwasher,ppn25,bathtub,0
436,e3,a_background,4,bathtub,ppn25,bathtub,1
436,e9,a_background,7,cellulartelephone,ppn25,bathtub,0
436,e2,t_background,1,chinacabinet,ppn25,bathtub,0
436,e8,t_background,2,bathtub,ppn25,bathtub,1
436,e5,t_background,8,tablelamp,ppn25,bathtub,0
436,e1,w_background,3,printer,ppn25,bathtub,0
436,e4,w_background,9,bathtub,ppn25,bathtub,1
436,e7,w_background,6,bathtub,ppn25,bathtub,1
449,e9,a_background,9,birdhouse,ppn25,birdhouse,1
449,e3,a_background,4,birdhouse,ppn25,birdhouse,1
449,e6,a_background,7,microphone,ppn25,birdhouse,0
449,e2,t_background,5,printer,ppn25,birdhouse,0
449,e5,t_background,2,pirateship,ppn25,birdhouse,0
449,e8,t_background,3,birdhouse,ppn25,birdhouse,1
449,e4,w_background,8,birdhouse,ppn25,birdhouse,1
449,e7,w_background,6,birdhouse,ppn25,birdhouse,1
449,e1,w_background,1,birdhouse,ppn25,birdhouse,1
469,e3,a_background,4,canoe,ppn25,cab,0
469,e9,a_background,6,cab,ppn25,cab,1
469,e6,a_background,7,rockingchair,ppn25,cab,0
469,e8,t_background,1,cab,ppn25,cab,1
