obj_code,exemplar,background,location_index,clicked,participant,correct_answer,corr_count
403,e6,a_background,2,chinacabinet,ppn31,acousticguitar,0
403,e9,a_background,5,acousticguitar,ppn31,acousticguitar,1
403,e3,a_background,9,acousticguitar,ppn31,acousticguitar,1
403,e2,t_background,6,chinacabinet,ppn31,acousticguitar,0
403,e8,t_background,3,rockingchair,ppn31,acousticguitar,0
403,e5,t_background,4,laptop,ppn31,acousticguitar,0
403,e7,w_background,8,acousticguitar,ppn31,acousticguitar,1
403,e4,w_background,1,acousticguitar,ppn31,acousticguitar,1
403,e1,w_background,7,acousticguitar,ppn31,acousticguitar,1
405,e9,a_background,4,remote,ppn31,airliner,0
405,e6,a_background,8,schoolbus,ppn31,airliner,0
405,e3,a_background,6,screen,ppn31,airliner,0
405,e5,t_background,7,rockingchair,ppn31,airliner,0
405,e8,t_background,9,canoe,ppn31,airliner,0
405,e2,t_background,1,airliner,ppn31,airliner,1
405,e4,w_background,5,airliner,ppn31,airliner,1
405,e1,w_background,3,airliner,ppn31,airliner,1
405,e7,w_background,2,airliner,ppn31,airliner,1
436,e6,a_background,8,rockingchair,ppn31,bathtub,0
436,e3,a_background,9,laptop,ppn31,bathtub,0
436,e9,a_background,7,mailbox,ppn31,bathtub,0
436,e5,t_background,2,mailbox,ppn31,bathtub,0
436,e2,t_background,4,pirateship,ppn31,bathtub,0
436,e8,t_background,6,bathtub,ppn31,bathtub,1
436,e1,w_background,3,parkbench,ppn31,bathtub,0
436,e7,w_background,5,bathtub,ppn31,bathtub,1
436,e4,w_background,1,bathtub,ppn31,bathtub,1
449,e3,a_background,3,microwave,ppn31,birdhouse,0
449,e6,a_background,8,laptop,ppn31,birdhouse,0
449,e9,a_background,2,rockingchair,ppn31,birdhouse,0
449,e2,t_background,4,birdhouse,ppn31,birdhouse,1
449,e5,t_background,7,remote,ppn31,birdhouse,0
449,e8,t_background,9,mailbox,ppn31,birdhouse,0
449,e1,w_background,6,birdhouse,ppn31,birdhouse,1
449,e7,w_background,5,birdhouse,ppn31,birdhouse,1
449,e4,w_background,1,birdhouse,ppn31,birdhouse,1
469,e9,a_background,6,sportscar,ppn31,cab,0
469,e3,a_background,3,canoe,ppn31,cab,0
469,e6,a_background,7,screen,ppn31,cab,0
469,e2,t_background,8,sportscar,ppn31,cab,0
469,e5,t_background,2,cab,ppn31,cab,1
469,e8,t_background,9,cab,ppn31,cab,1
469,e4,w_background,5,cab,ppn31,cab,1
469,e1,w_background,4,cab,ppn31,cab,1
469,e7,w_background,1,cab,ppn31,cab,1
473,e6,a_background,8,dishwasher,ppn31,canoe,0
473,e9,a_background,6,laptop,ppn31,canoe,0
473,e3,a_background,9,remote,ppn31,canoe,0
473,e8,t_background,1,canoe,ppn31,canoe,1
473,e2,t_background,4,speedboat,ppn31,canoe,0
473,e5,t_background,2,canoe,ppn31,canoe,1
473,e7,w_background,7,canoe,ppn31,canoe,1
473,e4,w_background,5,grandpiano,ppn31,canoe,0
473,e1,w_background,3,canoe,ppn31,canoe,1
488,e9,a_background,7,speedboat,ppn31,cellulartelephone,0
